ncols         220
nrows         220
xllcorner     330000
yllcorner     -1110000
cellsize      1000
NODATA_value  -9999
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-147.544000000000	-331.090600000000	-552.521100000000	-719.609700000000	-842.964700000000	-1045.91500000000	-1163.23100000000	-1339.63900000000	-1467.65100000000	-1558.44200000000	-1692.38800000000	-1758.04800000000	-1839.10600000000	-1869.47700000000	-1875.49300000000	-1858.64800000000	-1841.37600000000	-1810.85100000000	-1788.13600000000	-1765.58300000000	-1724.09000000000	-1691.31100000000	-1635.41400000000	-1583.19200000000	-1541.61700000000	-1472.42800000000	-1429.14100000000	-1354.45400000000	-1291.97700000000	-1243.46300000000	-1158.21200000000	-1106.62200000000	-1024.04100000000	-963.378500000000	-905.021200000000	-793.024900000000	-685.425200000000	-499.565100000000	-347.781400000000	-270.871500000000	-207.896000000000	-174.498500000000	-108.467300000000	-42.3199500000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.11547900000000	-23.6125500000000	-37.9339600000000	-44.7883300000000	-62.9986600000000	-69.8999000000000	-86.5948500000000	-97.0550500000000	-104.158400000000	-119.865600000000	-128.450000000000	-144.535500000000	-154.731900000000	-157.923500000000	-160.041600000000	-156.024800000000	-153.146400000000	-147.556300000000	-140.210600000000	-133.458700000000	-126.885300000000	-121.775100000000	-117.077400000000	-112.114000000000	-107.545800000000	-100.863600000000	-92.8735400000000	-82.6112100000000	-70.5461400000000	-61.2147200000000	-58.1800500000000	-61.8812300000000	-68.6033900000000	-75.6558800000000	-80.9012500000000	-80.7705100000000	-73.8784200000000	-65.7906500000000	-57.4953600000000	-49.0644500000000	-38.6225600000000	-22.1392800000000	-2.29357900000000	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-191.941000000000	-386.709800000000	-604.799300000000	-769.417200000000	-890.838100000000	-1088.77600000000	-1201.36600000000	-1371.61500000000	-1493.87600000000	-1579.64800000000	-1703.68500000000	-1764.70900000000	-1836.51500000000	-1859.45000000000	-1858.05600000000	-1828.59800000000	-1805.11900000000	-1764.13800000000	-1733.88700000000	-1706.74900000000	-1658.17200000000	-1623.42800000000	-1566.16100000000	-1515.17600000000	-1476.46400000000	-1410.57600000000	-1368.55700000000	-1296.81800000000	-1237.00800000000	-1190.59600000000	-1109.29600000000	-1061.38500000000	-985.687300000000	-930.420900000000	-871.660800000000	-735.600200000000	-597.832000000000	-420.989300000000	-300.916500000000	-231.427500000000	-161.614300000000	-137.683000000000	-77.3116500000000	-13.5769000000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-20.8361800000000	-35.9694800000000	-43.7579300000000	-63.1391600000000	-70.7553700000000	-88.5158700000000	-100.079700000000	-107.968600000000	-124.692300000000	-133.914200000000	-149.791300000000	-159.995500000000	-163.025500000000	-164.027000000000	-159.285200000000	-156.301400000000	-150.698700000000	-143.067600000000	-135.798200000000	-128.743500000000	-123.596300000000	-119.779900000000	-116.909800000000	-116.244100000000	-111.640000000000	-104.059100000000	-93.9702100000000	-82.3590100000000	-73.6523400000000	-69.8938000000000	-72.9128400000000	-78.9100300000000	-84.6080300000000	-88.2796600000000	-86.8133500000000	-79.2962600000000	-69.6427000000000	-59.7089800000000	-51.5859400000000	-40.5418700000000	-23.5938700000000	-3.84216300000000	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-289.672700000000	-450.763200000000	-668.256700000000	-830.281900000000	-949.172500000000	-1141.30600000000	-1249.05700000000	-1410.42800000000	-1523.87100000000	-1602.48200000000	-1714.37000000000	-1767.96700000000	-1827.68600000000	-1840.81100000000	-1831.63200000000	-1789.74600000000	-1757.90600000000	-1708.25400000000	-1673.70900000000	-1643.36100000000	-1589.83600000000	-1553.00300000000	-1494.09600000000	-1443.41600000000	-1405.63100000000	-1341.71900000000	-1301.10300000000	-1231.84800000000	-1172.88800000000	-1124.64600000000	-1044.57600000000	-1000.07200000000	-930.680700000000	-885.382900000000	-834.587500000000	-698.134600000000	-538.140700000000	-353.587400000000	-253.377700000000	-177.191000000000	-109.069800000000	-102.862500000000	-45.3809800000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-16.3132300000000	-32.5310100000000	-41.6929900000000	-62.5203900000000	-71.2379200000000	-90.7177700000000	-104.061800000000	-112.986300000000	-130.658600000000	-140.267700000000	-155.411500000000	-164.169700000000	-165.865000000000	-166.392300000000	-161.533900000000	-158.599400000000	-152.598900000000	-144.591400000000	-137.085000000000	-130.368500000000	-126.124900000000	-123.554600000000	-122.370800000000	-123.171300000000	-119.577800000000	-113.937000000000	-104.742300000000	-94.2919900000000	-87.0311300000000	-83.0002400000000	-83.7979700000000	-87.2445100000000	-91.2012900000000	-92.9267600000000	-90.8695100000000	-83.5329600000000	-71.9987800000000	-59.9316400000000	-52.2225300000000	-40.4193100000000	-22.4344500000000	-2.92602500000000	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-86.1055300000000	-369.129100000000	-511.977100000000	-728.537200000000	-887.911300000000	-1004.47700000000	-1191.73400000000	-1295.48400000000	-1448.87000000000	-1553.62200000000	-1624.68700000000	-1724.04800000000	-1769.90800000000	-1817.70200000000	-1821.90200000000	-1806.35200000000	-1755.21900000000	-1718.86800000000	-1663.42500000000	-1625.08200000000	-1593.22400000000	-1537.52000000000	-1500.01800000000	-1439.13600000000	-1387.37000000000	-1349.01900000000	-1285.97900000000	-1246.39400000000	-1177.01300000000	-1114.80400000000	-1061.32400000000	-978.852100000000	-934.617400000000	-871.454400000000	-824.023700000000	-766.261600000000	-648.179400000000	-491.875400000000	-302.197100000000	-198.362200000000	-128.820100000000	-83.6803000000000	-74.2166700000000	-19.5471200000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.2583000000000	-28.1004600000000	-38.4787600000000	-60.5387000000000	-70.6689500000000	-92.4674100000000	-107.457000000000	-117.486700000000	-136.077400000000	-145.084700000000	-158.818400000000	-165.772800000000	-166.271900000000	-167.018800000000	-162.172700000000	-158.881000000000	-152.173100000000	-143.867600000000	-136.355500000000	-130.420800000000	-127.854600000000	-127.053500000000	-127.081700000000	-128.202000000000	-125.220100000000	-121.747800000000	-114.331700000000	-105.184200000000	-99.5760500000000	-96.5782500000000	-95.6372100000000	-95.1557600000000	-96.1523400000000	-95.9143100000000	-92.7786900000000	-84.9409200000000	-73.3144500000000	-59.7413300000000	-50.0830100000000	-37.8825700000000	-19.5913100000000	-0.870361300000000	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-187.369400000000	-463.308200000000	-604.324400000000	-818.237900000000	-973.872300000000	-1087.39200000000	-1268.03400000000	-1366.57300000000	-1508.43200000000	-1600.61100000000	-1660.22000000000	-1738.73800000000	-1771.75700000000	-1801.55500000000	-1793.42500000000	-1769.62500000000	-1706.89800000000	-1664.02200000000	-1599.68200000000	-1556.11900000000	-1520.99000000000	-1460.39300000000	-1421.36400000000	-1356.52400000000	-1304.14600000000	-1265.33000000000	-1203.42100000000	-1164.23600000000	-1092.89400000000	-1025.92600000000	-967.094300000000	-882.329100000000	-834.761400000000	-778.223200000000	-724.846500000000	-662.874100000000	-541.480800000000	-382.267800000000	-219.461900000000	-122.979400000000	-72.7919900000000	-48.6053500000000	-36.2692900000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.28637700000000	-24.7458500000000	-36.0733600000000	-59.5462600000000	-70.8776900000000	-94.4249300000000	-111.661500000000	-123.599900000000	-143.123700000000	-151.352300000000	-162.697500000000	-167.534700000000	-167.298200000000	-168.461500000000	-163.713100000000	-159.605000000000	-152.503300000000	-144.223100000000	-137.210800000000	-132.051600000000	-131.085100000000	-132.204700000000	-133.023600000000	-134.670500000000	-132.356000000000	-130.296400000000	-125.038900000000	-118.570700000000	-115.563800000000	-113.366800000000	-111.628700000000	-108.856800000000	-106.972500000000	-104.492800000000	-99.4815700000000	-89.7818600000000	-76.8826900000000	-62.1701700000000	-50.8206800000000	-36.7425500000000	-17.7796600000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-157.298000000000	-333.572500000000	-584.778100000000	-726.949200000000	-937.588500000000	-1088.03700000000	-1197.00100000000	-1367.58300000000	-1458.46800000000	-1583.73000000000	-1658.36400000000	-1702.18300000000	-1751.75300000000	-1767.07000000000	-1772.27200000000	-1748.32100000000	-1714.30500000000	-1637.47300000000	-1587.42400000000	-1511.64200000000	-1460.63400000000	-1420.99700000000	-1353.72800000000	-1312.73400000000	-1244.56300000000	-1190.59600000000	-1151.12000000000	-1089.70900000000	-1050.12800000000	-975.663500000000	-903.212300000000	-838.995900000000	-754.694600000000	-708.962100000000	-649.579100000000	-596.060400000000	-535.759300000000	-384.981800000000	-228.397800000000	-112.361000000000	-38.3757300000000	-5.89270000000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.53259300000000	-22.7312000000000	-34.9960900000000	-60.3490000000000	-72.2080100000000	-96.3801300000000	-116.417100000000	-130.369400000000	-150.190600000000	-157.667700000000	-167.201000000000	-169.824000000000	-168.639200000000	-170.165400000000	-166.029900000000	-161.837500000000	-154.081900000000	-145.605600000000	-139.518200000000	-135.651000000000	-135.790000000000	-137.569800000000	-138.644000000000	-141.456500000000	-140.202800000000	-139.373200000000	-136.568100000000	-132.734500000000	-132.540400000000	-131.135900000000	-128.142800000000	-124.041500000000	-120.686000000000	-116.630000000000	-109.819100000000	-97.6387900000000	-82.5177000000000	-65.6934800000000	-53.0535900000000	-37.7935800000000	-17.6352500000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-71.4764400000000	-266.855000000000	-429.142300000000	-680.898100000000	-826.330100000000	-1033.79000000000	-1178.02200000000	-1281.56400000000	-1441.06500000000	-1523.37500000000	-1633.35400000000	-1692.95400000000	-1722.07100000000	-1749.24000000000	-1750.72200000000	-1736.48700000000	-1700.53500000000	-1658.69400000000	-1571.57400000000	-1517.39000000000	-1434.04000000000	-1377.30400000000	-1334.72700000000	-1263.69700000000	-1221.65500000000	-1151.77400000000	-1097.24500000000	-1057.77200000000	-996.603300000000	-954.916100000000	-876.070400000000	-796.463000000000	-724.557600000000	-635.070000000000	-586.769000000000	-528.914100000000	-476.280500000000	-414.782800000000	-269.066200000000	-127.317900000000	-14.2840600000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.52063000000000	-20.4088100000000	-33.5113500000000	-59.8614500000000	-72.3443600000000	-97.6516100000000	-119.565600000000	-135.126300000000	-155.187500000000	-161.420400000000	-169.008200000000	-169.595200000000	-167.992300000000	-170.521100000000	-167.517900000000	-163.630500000000	-155.017000000000	-145.848300000000	-140.103600000000	-137.262700000000	-138.165200000000	-139.671400000000	-140.531300000000	-143.908000000000	-144.211300000000	-145.222400000000	-144.293500000000	-142.461200000000	-143.609400000000	-142.936400000000	-140.094500000000	-134.906300000000	-130.370500000000	-126.039700000000	-119.079600000000	-105.590800000000	-87.9914600000000	-68.8979500000000	-54.8543700000000	-38.7336400000000	-17.7249800000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-191.716400000000	-373.776100000000	-521.285900000000	-773.659200000000	-920.588400000000	-1123.21200000000	-1258.79900000000	-1353.69000000000	-1497.95300000000	-1569.42600000000	-1661.92200000000	-1706.11700000000	-1721.58200000000	-1727.14500000000	-1716.85400000000	-1685.69400000000	-1639.33900000000	-1590.81300000000	-1495.26700000000	-1437.54700000000	-1348.72800000000	-1288.06500000000	-1243.12700000000	-1169.10800000000	-1125.68400000000	-1054.83600000000	-1001.19200000000	-963.412900000000	-904.398400000000	-859.742600000000	-774.268900000000	-686.335600000000	-598.640200000000	-494.182200000000	-435.055700000000	-381.360800000000	-346.325100000000	-301.875200000000	-177.174100000000	-40.4431200000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-17.6341600000000	-31.4708300000000	-58.1595500000000	-71.5210000000000	-98.3048100000000	-120.913700000000	-137.389300000000	-158.081300000000	-163.247900000000	-168.995400000000	-168.325800000000	-166.882700000000	-171.003700000000	-169.143700000000	-165.888400000000	-156.997700000000	-147.090000000000	-140.912800000000	-137.977900000000	-139.110700000000	-140.510500000000	-141.087500000000	-144.547500000000	-145.509600000000	-147.600700000000	-147.421100000000	-146.723900000000	-148.862300000000	-149.632300000000	-148.533900000000	-143.623400000000	-138.870500000000	-134.266200000000	-127.079000000000	-113.061000000000	-94.3627900000000	-73.4702100000000	-57.6680900000000	-39.9809600000000	-17.7069100000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-63.6632100000000	-278.306200000000	-463.686000000000	-600.763200000000	-846.305500000000	-990.260700000000	-1188.17900000000	-1315.62800000000	-1401.42300000000	-1530.28000000000	-1591.37900000000	-1668.07400000000	-1699.53700000000	-1704.92400000000	-1695.49700000000	-1677.80300000000	-1635.98600000000	-1582.83500000000	-1530.14800000000	-1429.57800000000	-1369.39100000000	-1277.60100000000	-1215.56200000000	-1168.91100000000	-1092.24500000000	-1047.62100000000	-977.061100000000	-925.576500000000	-891.542700000000	-834.804900000000	-786.739900000000	-694.065100000000	-592.050400000000	-485.770100000000	-354.506200000000	-268.787800000000	-206.324100000000	-197.015000000000	-202.410300000000	-112.234400000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-14.4674100000000	-28.7869900000000	-55.7255900000000	-69.3647500000000	-96.7012900000000	-119.342500000000	-136.121100000000	-157.203600000000	-162.043000000000	-167.518600000000	-166.779200000000	-165.884000000000	-171.256700000000	-170.248700000000	-167.825100000000	-159.087200000000	-148.648400000000	-141.564600000000	-137.678700000000	-138.361600000000	-139.661500000000	-140.258900000000	-144.339600000000	-145.349500000000	-147.064900000000	-146.924200000000	-146.679300000000	-149.590000000000	-151.891000000000	-152.783100000000	-149.972700000000	-146.249500000000	-141.194500000000	-133.076700000000	-118.635700000000	-99.7164300000000	-77.8193400000000	-60.6340300000000	-41.0037800000000	-17.3242200000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-21.6051600000000	-151.705000000000	-370.679600000000	-576.634500000000	-713.583900000000	-945.507500000000	-1081.61200000000	-1267.27600000000	-1382.19200000000	-1455.39000000000	-1560.48200000000	-1606.41200000000	-1659.90200000000	-1673.52600000000	-1665.92700000000	-1636.89300000000	-1609.16600000000	-1553.52000000000	-1492.49500000000	-1435.41000000000	-1329.23600000000	-1266.33000000000	-1171.90200000000	-1108.31100000000	-1060.15600000000	-982.660900000000	-937.220300000000	-868.008200000000	-820.530300000000	-791.934500000000	-738.670300000000	-689.779600000000	-589.059300000000	-473.736600000000	-356.900500000000	-201.616700000000	-71.0665300000000	-1.55273400000000	-16.4565400000000	-68.7287000000000	-55.1656500000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.89099100000000	-24.7597700000000	-52.0910600000000	-65.8979500000000	-93.3411900000000	-115.701200000000	-132.725000000000	-154.090800000000	-159.296500000000	-164.966900000000	-165.118800000000	-165.581200000000	-171.924400000000	-171.628800000000	-169.588400000000	-161.032300000000	-150.493000000000	-142.737900000000	-138.035500000000	-138.582500000000	-140.092300000000	-141.052600000000	-146.201200000000	-148.094400000000	-150.244500000000	-150.003700000000	-149.751700000000	-152.555300000000	-155.109700000000	-157.627300000000	-157.222000000000	-154.590300000000	-149.238300000000	-140.003300000000	-124.209200000000	-104.297400000000	-81.2974900000000	-62.9565400000000	-41.5544400000000	-15.6154800000000	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-139.254100000000	-262.146900000000	-487.327200000000	-707.733300000000	-849.347700000000	-1066.62900000000	-1190.71400000000	-1355.76800000000	-1450.90100000000	-1506.88000000000	-1580.39500000000	-1607.39300000000	-1631.42000000000	-1621.72900000000	-1598.80300000000	-1545.44700000000	-1504.84200000000	-1432.35800000000	-1362.99500000000	-1301.64400000000	-1190.93300000000	-1126.37300000000	-1030.17900000000	-965.261900000000	-917.086000000000	-842.324300000000	-798.481600000000	-732.786700000000	-690.738800000000	-669.169800000000	-622.115500000000	-573.612500000000	-468.004300000000	-345.674600000000	-222.149200000000	-52.3739000000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.92883300000000	-18.6529500000000	-47.2705100000000	-61.9298100000000	-89.7363300000000	-111.535500000000	-127.922400000000	-149.267300000000	-155.248200000000	-161.841100000000	-163.460000000000	-164.883500000000	-171.658100000000	-171.903100000000	-170.417600000000	-161.913500000000	-151.605500000000	-143.908000000000	-139.083100000000	-139.938800000000	-141.790500000000	-143.484700000000	-150.196400000000	-153.219800000000	-156.388500000000	-155.590200000000	-154.571400000000	-157.335900000000	-159.959800000000	-163.463900000000	-164.193600000000	-161.989700000000	-156.400300000000	-146.352300000000	-128.901600000000	-107.220900000000	-82.7063000000000	-63.1668700000000	-39.9071000000000	-11.7253400000000	NaN	NaN
